UANUM,UANAME,4 Week Rate,Latitude,Longitude,PredictedStationCount,DiffPredictActual,PredictedPeoplePerStation,Population,PredictedStationsPerHousehold
17263,"Clarksdale, MS",1267.6666666667,34.2,-90.5708333,0.32,0.32,0.32,17783,5.076142131979695e-05
17290,"Clarksville, AR",1600.0,35.471388899999994,-93.46638890000001,0.0,0.0,0.0,7313,0.0
17317,"Clarksville, TN--KY",9539.0,36.5297222,-87.3594444,4.14,-0.86,-0.143333333,158655,7.384944702104887e-05
17344,"Clarksville, TX",1195.0,33.610555600000005,-95.0525,0.02,0.02,0.02,3121,1.6339869281045753e-05
17371,"Claxton, GA",1375.0,32.1613889,-81.9041667,0.0,0.0,0.0,4259,0.0
17398,"Clay Center, KS",1126.0,39.3769444,-97.1244444,0.02,0.02,0.02,4307,1.0515247108307046e-05
17420,"Clayton, GA",3625.0,34.8780556,-83.4011111,2.84,-2.16,-0.36,3372,0.002208398133748056
17560,"Cle Elum, WA",2527.7777777778,47.195555600000006,-120.93805559999998,0.18,-0.82,-0.41,3539,0.00010084033613445378
17506,"Clear Lake, IA",500.0,43.1380556,-93.3791667,0.0,0.0,0.0,7944,0.0
17452,"Clearfield, PA",9175.8333333333,41.027222200000004,-78.4394444,0.24,0.24,0.24,10903,5.02302218501465e-05
17514,"Clearlake Riviera, CA",261570.416666667,34.0577778,-118.50055559999998,0.26,0.26,0.26,2806,0.0002561576354679803
17479,"Clearlake, CA",3712.3333333333003,38.9583333,-122.62527779999999,0.1,0.1,0.1,15944,1.4160294534126311e-05
17524,"Clearwood, WA",151865.05,46.891667,-123.038362,0.14,0.14,0.14,2611,0.00015873015873015876
17533,"Cleburne, TX",3150.0,32.3475,-97.38638890000001,0.66,0.66,0.66,35122,5.547150781643974e-05
17625,"Cleveland, GA",3625.0,34.5969444,-83.7633333,0.06,0.06,0.06,4399,3.486345148169669e-05
17641,"Cleveland, MS",1603.6666666667002,33.743888899999995,-90.7247222,0.26,0.26,0.26,15722,4.4773549164801103e-05
17668,"Cleveland, OH",110788.5625,41.499444399999994,-81.69555559999999,40.68,17.68,0.736666667,1780673,5.54525627044711e-05
17695,"Cleveland, OK",14163.1578947368,36.31,-96.46388890000001,0.02,0.02,0.02,3128,1.743679163034002e-05
17722,"Cleveland, TN",1893.3333333332998,35.1594444,-84.8766667,1.42,0.42,0.21,66777,5.645225411465373e-05
17749,"Cleveland, TX",2275.0,30.341111100000003,-95.0852778,0.08,0.08,0.08,9960,2.451731535396874e-05
17776,"Clewiston, FL",22166.6666666667,26.753888899999996,-80.93388890000001,0.16,0.16,0.16,12833,4.091025313219125e-05
17857,"Clifton Forge, VA",7843.75,37.8161111,-79.82472220000001,0.1,0.1,0.1,5311,4.4286979627989374e-05
17870,"Clifton Springs, NY",3830.0,41.0161111,-72.1597222,0.74,-0.26,-0.13,6444,0.000300081103000811
17803,"Clifton, AZ",2142.8571428572,33.0508333,-109.29555559999999,0.02,0.02,0.02,4508,1.1031439602868174e-05
17830,"Clifton, TX",8230.0,31.7822222,-97.57638890000001,0.04,0.04,0.04,3421,3.824091778202677e-05
17938,"Clinton, IA--IL",1473.125,41.84444439999999,-90.18861109999999,0.28,0.28,0.28,32332,2.0506811190859825e-05
17884,"Clinton, IL",4054.1666666666997,40.153611100000006,-88.9644444,0.06,0.06,0.06,8487,1.6887137630171687e-05
17911,"Clinton, IN",5048.6363636364,39.65694439999999,-87.39805559999999,0.02,0.02,0.02,6425,8.087343307723413e-06
17965,"Clinton, MO",1500.0,38.3686111,-93.7780556,0.08,0.08,0.08,8740,2.0455126566095627e-05
17992,"Clinton, NC",3602.5,34.9977778,-78.3236111,1.42,-0.58,-0.193333333,9538,0.0003742751713231418
18019,"Clinton, OK",600.0,35.515555600000006,-98.9669444,0.16,0.16,0.16,8426,5.15630035449565e-05
18046,"Clinton, SC",1400.0,34.4725,-81.88083329999999,0.0,0.0,0.0,11176,0.0
18100,"Clintonville, WI",1305.0,44.6205556,-88.76222220000001,0.58,-0.42,-0.21,4481,0.0003136830719307734
18127,"Cloquet, MN",7396.0,46.7216667,-92.4591667,1.2,-0.8,-0.26666666699999997,12936,0.0002194586686174104
18154,"Clover, SC",1053.8461538462,35.1111111,-81.2266667,0.66,-0.34,-0.17,6513,0.0002758044295862934
18181,"Cloverdale, CA",3712.3333333333003,38.805555600000005,-123.0161111,0.78,0.78,0.78,9166,0.00022127659574468087
18208,"Clovis, NM",952.5,34.4047222,-103.2047222,0.62,0.62,0.62,41570,4.025974025974026e-05
18235,"Clyde, OH",1416.0,41.3041667,-82.97527779999999,0.08,0.08,0.08,6039,3.3500837520938026e-05
18262,"Clyde, TX",3325.0,32.4058333,-99.4933333,0.02,0.02,0.02,3768,1.4760147601476015e-05
18289,"Coalinga, CA",6351.75,36.1397222,-120.35916670000002,0.52,0.52,0.52,12702,0.00010754912099276112
18316,"Coamo, PR",3000.0,18.081944399999998,-66.3583333,0.1,0.1,0.1,38047,7.658727119552731e-06
18343,"Cobleskill, NY",28526.0,42.6777778,-74.4858333,0.8,-0.2,-0.1,5618,0.00039564787339268055
18370,"Cochran, GA",4840.0,32.3866667,-83.35472220000001,0.12,0.12,0.12,6324,6.84931506849315e-05
18383,"Coco--Salinas, PR",3000.0,17.9794444,-66.2983333,0.06,0.06,0.06,22102,7.693294012052826e-06
18397,"Cody, WY",9423.3333333333,44.52638889999999,-109.05583329999999,0.14,0.14,0.14,9338,3.390651489464762e-05
18424,"Coeburn, VA",8190.3529411765,36.9438889,-82.4641667,0.06,0.06,0.06,3179,4.4543429844097995e-05
18451,"Coeur d'Alene, ID",12850.384615384599,47.677683,-116.78046599999999,0.74,0.74,0.74,98378,1.8613542609920516e-05
18478,"Coffeyville, KS--OK",14163.1578947368,37.0372222,-95.6161111,0.0,0.0,0.0,10909,0.0
18505,"Cokato, MN",1190.0,45.0758333,-94.1897222,0.02,0.02,0.02,4244,1.1904761904761905e-05
18532,"Colby, KS",1064.6666666667,39.3958333,-101.0519444,0.32,0.32,0.32,5463,0.00014453477868112014
18559,"Colchester, CT",3830.0,41.5755556,-72.3325,0.04,0.04,0.04,10098,1.1267605633802817e-05
18586,"Cold Spring, MN",4690.0,45.4558333,-94.4286111,0.32,0.32,0.32,4324,0.00018380241240666283
18613,"Cold Spring, NY",300105.0,41.42,-73.955,0.42,0.42,0.42,3276,0.0003061224489795918
18667,"Coldwater, MI",1466.6666666667002,41.9402778,-85.0005556,0.56,-0.44,-0.22,16876,0.00010806638363566191
18680,"Coldwater, OH",1736.0,40.4797222,-84.6283333,0.04,0.04,0.04,4473,2.365464222353637e-05
18694,"Coleman, TX",3325.0,31.8272222,-99.42611109999999,0.08,0.08,0.08,4310,5.2735662491760055e-05
18712,"Colfax, CA",72659.7083333333,39.1008333,-120.95222220000001,1.06,-0.94,-0.313333333,3144,0.0007928197456993269
18721,"Colfax, WA",1360.0,46.8802778,-117.3633333,0.06,0.06,0.06,2720,4.9342105263157894e-05
18748,"College Station--Bryan, TX",5600.0,30.6741667,-96.36972220000001,8.32,0.32,0.035555556,171345,0.0001350298623734095
18760,"Collinsville, OK",14163.1578947368,36.3644444,-95.8386111,0.08,0.08,0.08,4248,4.941321803582459e-05
18775,"Colonial Beach, VA",3500.0,38.2544444,-76.96388890000001,0.0,0.0,0.0,3693,0.0
18802,"Colorado City, AZ--UT",5795.833333333299,36.9902778,-112.975,0.0,0.0,0.0,8233,0.0
18829,"Colorado City, TX",3276.5,26.3327778,-97.4391667,0.0,0.0,0.0,5948,0.0
18856,"Colorado Springs, CO",12263.125,38.8338889,-104.8208333,22.76,7.76,0.485,559409,0.00010530747840410126
19018,"Columbia City, IN",850.0,41.1572222,-85.4883333,0.0,0.0,0.0,9225,0.0
19045,"Columbia Falls, MT",1116.6666666667,48.3725,-114.18055559999999,0.02,0.02,0.02,6029,8.676789587852495e-06
18883,"Columbia, KY",750.0,37.1027778,-85.3063889,0.02,0.02,0.02,4579,1.0845986984815618e-05
18937,"Columbia, MO",7360.0,38.951666700000004,-92.3338889,6.6,3.6,0.9,124748,0.00013181282578738192
18910,"Columbia, MS",1312.5,31.2516667,-89.8375,0.06,0.06,0.06,7294,2.162162162162162e-05
18964,"Columbia, SC",3640.0,34.000555600000006,-81.035,25.16,-4.84,-0.156129032,549777,0.00011918973717620753
18991,"Columbia, TN",2712.5,35.615,-87.03527779999999,2.92,-1.08,-0.21600000000000003,34965,0.00020388213936601033
19060,"Columbiana, AL",29398.5454545455,33.17805560000001,-86.60722220000001,0.18,0.18,0.18,2642,0.0002650957290132548
19072,"Columbiana, OH",15860.0,40.8883333,-80.6941667,0.14,0.14,0.14,8101,4.068584713746004e-05
19315,"Columbus AFB, MS",4601.5,33.635698,-88.435542,0.14,0.14,0.14,3140,0.00011447260834014719
19099,"Columbus, GA--AL",2808.6666666666997,32.4608333,-84.98777779999999,11.18,3.18,0.35333333299999997,253602,0.0001183068783068783
19126,"Columbus, IN",2783.3333333333007,39.2013889,-85.92138890000001,3.3,1.3,0.433333333,54933,0.00015231940918532193
19153,"Columbus, KS",895.8,37.1691667,-94.84388890000001,0.02,0.02,0.02,3272,1.567398119122257e-05
19180,"Columbus, MS",4601.5,33.4955556,-88.4272222,1.62,-0.38,-0.12666666699999998,31174,0.00013069786204114562
19207,"Columbus, NE",807.25,41.4297222,-97.3680556,0.66,0.66,0.66,22106,7.532526820360649e-05
19234,"Columbus, OH",3290.0,39.961111100000004,-82.99888890000001,104.12,69.12,1.92,1368035,0.00019188170120856723
19261,"Columbus, TX",1328.5714285714,29.706388899999997,-96.53944440000001,0.02,0.02,0.02,4176,1.3898540653231411e-05
19288,"Columbus, WI",2050.0,43.338055600000004,-89.01527779999999,0.02,0.02,0.02,6623,7.482229704451927e-06
19342,"Colusa, CA",6363.0,39.2144444,-122.00833329999999,0.2,0.2,0.2,6791,7.877116975187083e-05
19369,"Colville, WA",12850.384615384599,48.5466667,-117.90444440000002,0.22,0.22,0.22,4966,9.606986899563319e-05
19396,"Comanche, TX",5073.4375,31.8972222,-98.6033333,0.0,0.0,0.0,3988,0.0
19423,"Comfort, TX",2400.0,29.9675,-98.90472220000001,0.18,0.18,0.18,2653,0.00022085889570552146
19450,"Commerce, GA",1000.0,34.203888899999995,-83.4572222,0.66,-0.34,-0.17,6624,0.0002743142144638404
19477,"Commerce, TX",1195.0,33.2469444,-95.89972220000001,0.46,0.46,0.46,7717,0.0001934398654331371
19504,"Concord, CA",114990.576923077,37.978055600000005,-122.03,92.22,-4.78,-0.04877551,615968,0.0003956530506300331
19558,"Concord, NC",3430.0,35.4086111,-80.5797222,8.24,-4.76,-0.34,214881,0.00010422463951429295
19531,"Concord, NH",2300.0,43.2080556,-71.53805559999999,4.96,-1.04,-0.148571429,42611,0.000283493369913123
19585,"Concordia, KS",1974.6,39.5708333,-97.6622222,0.04,0.04,0.04,5340,1.8832391713747646e-05
19597,"Conesus Lake, NY",35146.1538461538,42.785308,-77.71373100000001,0.06,0.06,0.06,4858,2.863961813842482e-05
19612,"Conneaut, OH",7168.75,41.9475,-80.55444440000001,0.06,0.06,0.06,14109,1.1325028312570781e-05
19666,"Connell, WA",5660.0,46.663611100000004,-118.86,0.02,0.02,0.02,4076,2.0242914979757085e-05
19693,"Connersville, IN",1266.6666666667,39.6411111,-85.14111109999999,0.22,0.22,0.22,15347,3.55067785668173e-05
19720,"Conrad, MT",1820.0,48.1702778,-111.9452778,0.04,0.04,0.04,2578,3.9525691699604744e-05
19755,"Conroe--The Woodlands, TX",69809.7222222222,30.157777799999998,-95.4891667,16.16,2.16,0.14400000000000002,239938,0.00018514487357217327
19774,"Constantine, MI",2700.0,41.841111100000006,-85.66861109999999,0.0,0.0,0.0,4074,0.0
19801,"Conway, AR",11976.666666666699,35.0886111,-92.4419444,2.38,0.38,0.12666666699999998,65277,9.505931221791748e-05
19828,"Cookeville, TN",2810.0,36.1627778,-85.5016667,3.06,-0.94,-0.188,44207,0.00017392292827100148
19882,"Coolidge, AZ",123595.375,32.9777778,-111.51694440000001,0.04,0.04,0.04,10919,1.1092623405435386e-05
19909,"Coopersville, MI",17107.2727272727,43.063888899999995,-85.93472220000001,0.04,0.04,0.04,3951,2.711864406779661e-05
19936,"Coos Bay, OR",3500.0,43.3666667,-124.21666670000002,2.96,-1.04,-0.20800000000000002,31386,0.00023615765118876656
19990,"Coquille, OR",3500.0,43.1772222,-124.1863889,0.0,0.0,0.0,4359,0.0
20044,"Corcoran, CA",6351.75,36.0980556,-119.55944440000002,0.44,0.44,0.44,25516,0.00011640211640211641
20071,"Cordele, GA",4840.0,31.9633333,-83.7825,0.18,0.18,0.18,12416,3.937007874015748e-05
20098,"Corinth, MS",2380.0,34.9341667,-88.5222222,0.38,0.38,0.38,12469,7.112109301890323e-05
20125,"Corinth, NY",3450.0,43.2444444,-73.83277779999999,0.02,0.02,0.02,3995,1.2484394506866417e-05
20152,"Cornelia--Baldwin, GA",3625.0,34.4916667,-83.5375,2.24,-0.76,-0.19,18578,0.0004054298642533937
20179,"Corning, AR",1410.0,36.4077778,-90.5797222,0.0,0.0,0.0,3180,0.0
20206,"Corning, CA",6363.0,39.9277778,-122.1780556,0.2,0.2,0.2,8553,7.886435331230284e-05
20233,"Corning, NY",5100.0,42.1427778,-77.055,2.66,2.66,2.66,20477,0.00028840941125447253
20247,"Corona de Tucson, AZ",23490.7619047619,32.2216667,-110.9258333,0.06,0.06,0.06,5469,2.73224043715847e-05
20287,"Corpus Christi, TX",10394.4285714286,27.8002778,-97.39611109999998,16.34,12.34,2.468,320069,0.0001394876347711771
20314,"Corry, PA",1500.0,41.9202778,-79.6405556,0.06,0.06,0.06,6571,2.2865853658536585e-05
20341,"Corsicana, TX",3000.0,32.0952778,-96.46861109999999,0.76,0.76,0.76,22599,9.47867298578199e-05
20368,"Cortez, CO",2750.0,37.3488889,-108.5852778,0.08,0.08,0.08,8380,2.286367533581023e-05
20395,"Cortland, NY",12064.5,42.601111100000004,-76.1808333,2.26,2.26,2.26,27493,0.0002302363488182559
20422,"Corvallis, OR",2100.0,44.5647222,-123.26083329999999,4.52,-16.48,-0.7490909090000001,62433,0.00018603885413236745
20449,"Corydon, IN",2620.8333333333,38.21194439999999,-86.1219444,0.02,0.02,0.02,5506,9.070294784580499e-06
20476,"Coshocton, OH",2395.0,40.271944399999995,-81.85972220000001,0.14,0.14,0.14,11517,2.8248587570621472e-05
20503,"Cottage Grove, OR",3500.0,43.7977778,-123.05833329999999,0.12,-1.88,-0.6266666670000001,11007,2.642007926023778e-05
20530,"Cottonport, LA",6758.9473684211,30.983888899999997,-92.05333329999999,0.0,0.0,0.0,3631,0.0
20595,"Cottonwood--Verde Village, AZ",123595.375,34.694984999999996,-111.98205800000001,0.2,0.2,0.2,26650,1.695921309251251e-05
20584,"Cottonwood, CA",3151.0,40.3858333,-122.27972220000001,0.0,0.0,0.0,4419,0.0
20611,"Cotulla, TX",7578.0,28.4366667,-99.23472220000001,0.04,0.04,0.04,3694,3.616636528028933e-05
20632,"Country Lakes, MD",3500.0,38.40555560000001,-76.7944444,0.26,0.26,0.26,2603,0.0002813852813852814
20665,"Covington, IN",1277.0,40.1416667,-87.3947222,0.0,0.0,0.0,2625,0.0
20692,"Covington, OH",3414.1818181818,40.1172222,-84.35388890000002,0.02,0.02,0.02,2727,2.012072434607646e-05
20719,"Covington, TN",1455.7142857142999,35.5641667,-89.6463889,0.08,0.08,0.08,8578,2.542911633820725e-05
20746,"Covington, VA",11862.5,37.7933333,-79.99416670000001,0.06,0.06,0.06,8430,1.700198356474922e-05
20773,"Coxsackie, NY",28526.0,42.3508333,-73.80333329999999,0.12,0.12,0.12,6341,8.397480755773267e-05
20800,"Cozad, NE",1064.6666666667,40.8597222,-99.9869444,0.02,0.02,0.02,3863,1.2795905310300704e-05
20827,"Craig, CO",1240.0,40.5152778,-107.54583329999998,0.18,0.18,0.18,10021,4.922067268252666e-05
20854,"Crane, TX",1611.4285714285998,31.3972222,-102.3497222,0.0,0.0,0.0,3907,0.0
20881,"Crawfordsville, IN",500.0,40.0411111,-86.8744444,0.4,0.4,0.4,18012,5.723279439118615e-05
20890,"Crawfordville, FL",7500.0,30.175833299999997,-84.37527779999999,0.2,0.2,0.2,8342,6.546644844517185e-05
20908,"Crescent City, CA",3151.0,41.756111100000005,-124.20055559999999,0.26,0.26,0.26,18976,4.1680025649246555e-05
20935,"Crescent City, FL",2250.0,29.43,-81.5108333,0.0,0.0,0.0,2812,0.0
20962,"Cresco, IA",9709.3333333333,43.3813889,-92.1138889,0.04,0.04,0.04,3540,2.592352559948153e-05
20980,"Cresson, PA",46137.4166666667,40.4597222,-78.5919444,0.02,0.02,0.02,11106,6.784260515603799e-06
21016,"Creston, IA",2025.0,41.0586111,-94.36111109999999,0.12,0.12,0.12,7617,3.725551071095933e-05
21043,"Crestview, FL",7695.818181818199,30.761944399999997,-86.57055559999999,1.12,1.12,1.12,32432,9.074704261870037e-05
21070,"Creswell, OR",3500.0,43.9180556,-123.02333329999999,0.04,0.04,0.04,6320,1.6764459346186085e-05
21097,"Crete, NE",807.25,40.6277778,-96.9611111,0.1,0.1,0.1,6948,4.456327985739751e-05
21124,"Crewe, VA",4321.7647058823995,37.173055600000005,-78.12361109999999,0.0,0.0,0.0,4323,0.0
21151,"Crisfield, MD",3100.0,37.9833333,-75.85416670000001,0.0,0.0,0.0,3600,0.0
21178,"Crittenden, KY",25050.0,38.7827778,-84.6052778,0.0,0.0,0.0,4221,0.0
21205,"Crockett, TX",1260.0,31.318055600000005,-95.45638890000001,0.18,0.18,0.18,6292,8.283479061205706e-05
21220,"Crooked Lake Park, FL",85259.25,26.8,-80.0666667,0.16,-0.84,-0.42,4335,0.00010652463382157124
21232,"Crookston, MN",3533.3333333333007,47.7741667,-96.6077778,0.14,0.14,0.14,7964,4.702720859926101e-05
21259,"Crooksville, OH",4000.0,39.76888889999999,-82.09222220000001,0.0,0.0,0.0,4866,0.0
21286,"Crosby, MN",2010.0,46.4822222,-93.9575,0.0,0.0,0.0,3478,0.0
21313,"Cross City, FL",2045.0,29.6341667,-83.12527779999999,0.04,0.04,0.04,3773,3.9215686274509805e-05
21340,"Crossett, AR",4349.4166666667,33.1280556,-91.9611111,0.04,0.04,0.04,7835,1.2746972594008924e-05
21394,"Crossville, TN",1860.0,35.9488889,-85.0269444,1.54,-0.46,-0.15333333300000002,16337,0.00023015991630548498
21421,"Crowley, LA",2327.2727272726997,30.213888899999997,-92.3744444,0.64,0.64,0.64,14908,0.00012098298676748583
21448,"Crozet, VA",1250.0,38.069444399999995,-78.7008333,2.82,-1.18,-0.23600000000000002,5527,0.0013390313390313389
21502,"Crystal City, TX",3276.5,26.3327778,-97.4391667,0.04,0.04,0.04,7236,1.6941973739940702e-05
21529,"Crystal River, FL",3300.0,28.9022222,-82.5927778,0.52,-1.48,-0.493333333,4388,0.00024904214559386974
21556,"Crystal Springs, MS",13315.9090909091,31.9872222,-90.3569444,0.0,0.0,0.0,5269,0.0
21583,"Cuba, MO",2653.8461538461997,38.0627778,-91.4033333,0.02,0.02,0.02,3273,1.9436345966958212e-05
21610,"Cuero, TX",2235.7142857143,29.093611100000004,-97.2888889,0.06,0.06,0.06,8099,2.944062806673209e-05
21637,"Cullman, AL",3980.0,34.1747222,-86.84361109999999,0.26,0.26,0.26,18356,3.462511652683447e-05
21664,"Cullowhee, NC",1800.0,35.3136111,-83.1766667,0.16,0.16,0.16,10837,5.0314465408805034e-05
21691,"Culpeper, VA",8100.0,38.4730556,-77.9969444,2.32,2.32,2.32,17778,0.00035285171102661595
21718,"Cumberland, KY",8190.3529411765,36.978055600000005,-82.98861109999999,0.02,0.02,0.02,3711,1.2099213551119178e-05
21745,"Cumberland, MD--WV--PA",7803.6,39.6527778,-78.7627778,1.24,1.24,1.24,51899,6.245592827641785e-05
21760,"Curwensville, PA",9175.8333333333,40.97555560000001,-78.5252778,0.0,0.0,0.0,2751,0.0
21772,"Cushing, OK",3550.0,35.985,-96.7666667,0.22,0.22,0.22,6742,7.874015748031496e-05
21799,"Cut Bank, MT",1820.0,48.633055600000006,-112.3252778,0.08,0.08,0.08,2878,8.23045267489712e-05
21826,"Cuthbert, GA",2808.6666666666997,31.771111100000002,-84.78944440000001,0.04,0.04,0.04,3811,2.6595744680851064e-05
21853,"Cynthiana, KY",750.0,38.3902778,-84.2941667,0.14,0.14,0.14,6421,5.3557765876052033e-05
21928,"Dahlgren, VA--MD",3500.0,38.3311111,-77.0513889,1.54,-0.46,-0.15333333300000002,3515,0.0012510154346060114
21934,"Dahlonega, GA",3625.0,34.5325,-83.985,0.64,-0.36,-0.18,4812,0.00048048048048048047
21961,"Daingerfield, TX",5990.625,33.0316667,-94.7216667,0.0,0.0,0.0,4976,0.0
21988,"Dalhart, TX",1050.0,36.0594444,-102.5127778,0.22,0.22,0.22,7716,7.727432384966631e-05
22042,"Dallas--Fort Worth--Arlington, TX",41460.0,32.735555600000005,-97.1077778,204.42,-33.58,-0.140502092,5121892,0.00010927588820737721
22015,"Dallas, OR",2100.0,44.919444399999996,-123.31583329999998,0.26,0.26,0.26,15340,4.4843049327354265e-05
22069,"Dalton, GA",3207.1428571428996,34.769722200000004,-84.97027779999999,3.1,2.1,1.05,85239,0.00010861948142957253
22079,"Dalton, OH",3391.5,40.798888899999994,-81.69555559999999,0.0,0.0,0.0,2595,0.0
22096,"Danbury, CT--NY",10843.0,41.394722200000004,-73.4544444,12.9,-1.1,-0.073333333,168136,0.00021097736490906712
22110,"Dandridge, TN",2216.6666666667,36.0152778,-83.415,0.02,0.02,0.02,4959,1.1534025374855825e-05
22177,"Dansville, NY",35146.1538461538,42.5608333,-77.6963889,0.22,0.22,0.22,5141,9.409751924721985e-05
22204,"Danville, IL",1277.0,40.124444399999994,-87.63,1.08,0.08,0.04,50996,5.471124620060791e-05
22231,"Danville, KY",2025.0,37.6455556,-84.7722222,1.3,-0.7,-0.233333333,18887,0.00017565193892717202
22253,"Danville, VA--NC",2500.0,36.5858333,-79.39527779999999,2.02,-0.98,-0.245,49344,9.53414829848492e-05
22285,"Daphne--Fairhope, AL",6945.0,30.5227778,-87.9033333,3.92,1.92,0.64,57383,0.0001641816049589546
22301,"Darbydale, OH",3290.0,39.8536111,-83.1830556,0.0,0.0,0.0,6195,0.0
22312,"Darien, GA",4100.8,31.37,-81.4341667,0.02,0.02,0.02,3682,1.266624445851805e-05
22366,"Davenport, IA--IL",33565.3333333333,41.523611100000004,-90.5775,7.5,-0.5,-0.055555556,280051,6.535890754764665e-05
22393,"David City, NE",807.25,41.2527778,-97.1297222,0.04,0.04,0.04,2879,3.5778175313059034e-05
22435,"Davis Junction, IL",13915.2608695652,37.7233333,-88.2366667,0.0,0.0,0.0,2631,0.0
22420,"Davis, CA",72659.7083333333,38.545,-121.73944440000001,25.42,-4.58,-0.147741935,72794,0.0010041477384949635
22427,"Davis, OK",1460.0,34.5044444,-97.11916670000001,0.04,0.04,0.04,2591,4.287245444801715e-05
22447,"Dawson, GA",2808.6666666666997,31.773333299999997,-84.44666670000001,0.0,0.0,0.0,4466,0.0
22501,"Dayton, NV",20514.8125,39.2372222,-119.59194440000002,0.16,0.16,0.16,11127,3.846153846153846e-05
22528,"Dayton, OH",18936.111111111102,39.758888899999995,-84.1916667,22.04,2.04,0.097142857,724091,7.42030078478771e-05
22555,"Dayton, TN",1893.3333333332998,35.493888899999995,-85.0125,0.08,0.08,0.08,10174,2.0849622100599428e-05
22582,"Dayton, TX",69809.7222222222,30.046388899999997,-94.885,0.1,0.1,0.1,12075,3.954132068011072e-05
22609,"Dayton, WA",1353.3333333333,46.3238889,-117.9713889,0.0,0.0,0.0,2681,0.0
22933,"De Funiak Springs, FL",7695.818181818199,30.7208333,-86.11527779999999,0.02,0.02,0.02,5812,8.385744234800838e-06
23392,"De Motte, IN",140155.083333333,41.193718,-87.198642,0.02,0.02,0.02,4652,1.1001100110011001e-05
23608,"De Queen, AR",20325.1875,34.0377778,-94.34111109999999,0.04,0.04,0.04,6209,2.1893814997263275e-05
23770,"De Soto, KS",2700.0,38.9791667,-94.9683333,0.1,0.1,0.1,4701,6.0132291040288637e-05
23797,"De Soto, MO",3058.75,38.139444399999995,-90.555,0.04,0.04,0.04,7203,1.3289036544850499e-05
23986,"De Witt, IA",33565.3333333333,41.8233333,-90.53805559999999,0.12,-0.88,-0.44,4639,5.979073243647234e-05
22690,"Decatur, AL",5507.6923076922985,34.6058333,-86.9833333,2.38,0.38,0.12666666699999998,70436,8.657693706802473e-05
22717,"Decatur, IL",4054.1666666666997,39.8402778,-88.9547222,2.3,0.3,0.1,93863,5.970769190830975e-05
22744,"Decatur, IN",12500.0,40.830555600000004,-84.9291667,0.54,0.54,0.54,10440,0.00012037449843958984
22771,"Decatur, TX",3150.0,33.2341667,-97.5858333,0.12,0.12,0.12,5910,5.9084194977843426e-05
22798,"Decorah, IA",9709.3333333333,43.3033333,-91.7855556,0.22,0.22,0.22,8637,7.270323859881032e-05
22825,"Deer Lodge, MT",913.0,46.3958333,-112.72916670000001,0.02,0.02,0.02,3217,1.4947683109118087e-05
22852,"Deer Park, WA",12850.384615384599,47.95444439999999,-117.47583329999999,0.04,0.04,0.04,3463,3.1496062992125985e-05
22864,"Deerwood, TX",78975.0,32.902553999999995,-96.43717099999999,0.14,0.14,0.14,3797,0.00014418125643666325
22879,"Defiance, OH",1841.25,41.2844444,-84.3558333,0.12,0.12,0.12,18306,1.657000828500414e-05
22960,"DeKalb, IL",7927.7777777778,41.929444399999994,-88.75027779999999,3.12,2.12,1.06,68545,0.00012604023592146724
23203,"Del Rio, TX",3376.9230769231,29.3625,-100.8963889,1.6,-0.4,-0.133333333,43914,0.00011852729831839397
22987,"Delano, CA",11370.125,35.76888889999999,-119.24611110000001,0.44,0.44,0.44,54372,4.0219378427787935e-05
22995,"Delano, MN",1700.0,45.0419444,-93.7888889,0.06,0.06,0.06,5255,3.3463469046291134e-05
23041,"Delavan, WI",2692.0,42.633055600000006,-88.64361109999999,1.28,-0.72,-0.24,12158,0.0002780191138140747
23095,"Delhi, LA",2908.3333333333007,32.4575,-91.4930556,0.0,0.0,0.0,2770,0.0
23102,"Delhi, NY",28526.0,42.2780556,-74.91638890000002,0.06,0.06,0.06,2953,8.053691275167784e-05
23122,"Dell Rapids, SD",20318.8333333333,43.826111100000006,-96.7058333,0.12,0.12,0.12,3584,8.264462809917355e-05
23149,"Delphi, IN",2375.0,40.5875,-86.675,0.1,0.1,0.1,3008,7.680491551459293e-05
23176,"Delphos, OH",1841.25,40.8433333,-84.3416667,0.14,0.14,0.14,7440,4.54103146286085e-05
23230,"Delta, CO",2750.0,38.7422222,-108.06833329999999,0.1,0.1,0.1,7849,3.2030749519538757e-05
23257,"Delta, OH",2550.0,41.5736111,-84.00527779999999,0.0,0.0,0.0,3158,0.0
23284,"Delta, UT",8966.6666666667,39.3522222,-112.5763889,0.16,0.16,0.16,3258,0.00015701668302257115
23311,"Deltona, FL",92097.1875,28.900277799999998,-81.26388890000001,7.18,1.18,0.168571429,182169,0.0001096199941983847
23338,"Deming, NM",2550.0,32.2686111,-107.75805559999999,0.58,0.58,0.58,14903,0.00011521652761223678
23365,"Demopolis, AL",9227.8095238095,32.5175,-87.8363889,0.08,0.08,0.08,6452,3.081664098613251e-05
23419,"Denison, IA",900.0,42.0177778,-95.355,0.04,0.04,0.04,8240,1.5249714067861228e-05
23446,"Denmark, SC",65191.6666666667,33.3225,-81.1425,0.02,0.02,0.02,3781,1.7937219730941705e-05
23513,"Denton Southwest, TX",41460.0,33.214841,-97.13306800000001,0.12,0.12,0.12,3307,8.304498269896193e-05
