Unnamed: 0,UANUM,UANAME,Population,Latitude,Longitude,4 Week Rate,4 Week TRP,CPP,CPM,AdvertisingCost,PredictedCount,ActualCount,PredictedActualDiff,PercentDiff,Households,HouseholdsPerStation,MarketSize,LatitudeAug
824,23392,"De Motte, IN",4652,41.193718,-87.198642,140155.0833,156.25,233.6666667,3.181666667,14.80111333,0.2,0,0.2,0.2,1818,9090,Small,41.19463717
31,982,"Albemarle, NC",16823,35.35,-80.2002778,1350,300,5,7,117.761,0.2,0,0.2,0.2,6862,34310,Small,35.35165397
952,26173,"Edgerton, WI",7208,42.8352778,-89.0675,1690.833333,416.6666667,4.5,2.916666667,21.02333333,0.2,0,0.2,0.2,3046,15230,Small,42.83575021
2267,61381,"Navasota, TX",8273,30.3877778,-96.0875,5600,342.8571429,18.57142857,7.571428571,62.63842857,0.2,0,0.2,0.2,2110,10550,Small,30.39616942
821,22582,"Dayton, TX",12075,30.0463889,-94.885,69809.72222,145.8333333,125.9444444,2.577222222,31.11995833,0.2,0,0.2,0.2,2529,12645,Small,30.04681231
2494,67753,"Parlier, CA",14490,36.6116667,-119.5261111,32460.75,700,54,7.5,108.675,0.2,0,0.2,0.2,3494,17470,Small,36.61736181
2884,79822,"Savannah, TN",8347,35.2247222,-88.2491667,2333.333333,755.5555556,3.777777778,9.888888889,82.54255556,0.2,2,-1.8,-0.6,3202,16010,Small,35.22832736
1834,49663,"Liberty, NY",4470,41.8011111,-74.7469444,51600,766.6666667,62.83333333,4.833333333,21.605,0.2,0,0.2,0.2,1668,8340,Small,41.80679929
1093,29791,"Fitzgerald, GA",11638,31.7147222,-83.2527778,5066.666667,555.5555556,9.888888889,5.777777778,67.24177778,0.2,0,0.2,0.2,3927,19635,Small,31.7172447
1171,31924,"Front Royal, VA",18638,38.9180556,-78.1947222,2500,200,12.5,9,167.742,0.2,0,0.2,0.2,7143,35715,Small,38.92108123
3114,85114,"Storm Lake, IA",11364,42.6411111,-95.2094444,1003.75,250,4.5,18.75,213.075,0.2,0,0.2,0.2,3905,19525,Small,42.65055022
1659,45100,"Kingfisher, OK",4144,35.8613889,-97.9313889,7400,533.3333333,14.33333333,19.33333333,80.11733333,0.2,0,0.2,0.2,1685,8425,Small,35.86218539
226,6166,"Bedford, IN",14977,38.8611111,-86.4872222,2620.833333,800,3.333333333,11,164.747,0.2,0,0.2,0.2,6257,31285,Small,38.86571691
164,4519,"Avon, NY",4973,42.9119444,-77.7458333,35908.33333,733.3333333,51,5.833333333,29.00916667,0.2,0,0.2,0.2,1956,9780,Small,42.91652414
204,5653,"Bath, NY",7124,42.3369444,-77.3180556,35908.33333,733.3333333,51,5.833333333,41.55666667,0.2,0,0.2,0.2,3297,16485,Small,42.33729269
168,4600,"Bad Axe, MI",3490,43.8019444,-83.0008333,4540,500,9.333333333,9.333333333,32.57333333,0.2,0,0.2,0.2,1458,7290,Small,43.80282675
1185,32356,"Galion, OH",15966,40.7336111,-82.79,4532,240,19.8,5.8,92.6028,0.2,0,0.2,0.2,6203,31015,Small,40.73445319
3248,88921,"Tullahoma, TN",17250,35.3619444,-86.2094444,1023.75,616.6666667,1.916666667,4.416666667,76.1875,0.2,0,0.2,0.2,7443,37215,Small,35.36501941
2553,69373,"Pikeville, KY",7936,37.4791667,-82.5188889,11379,200,57,5.75,45.632,0.2,0,0.2,0.2,3124,15620,Small,37.48490795
1180,32221,"Gainesville, TX",15746,33.6258333,-97.1330556,50775,400,155.5,3,47.238,0.2,0,0.2,0.2,5761,28805,Small,33.63259022
2405,65338,"Onalaska, TX",5016,30.8055556,-95.1161111,2275,300,8.25,7.25,36.366,0.2,0,0.2,0.2,2226,11130,Small,30.80574728
1872,50770,"Lock Haven, PA",17741,41.1369444,-77.4472222,2833.333333,800,3.666666667,10,177.41,0.2,0,0.2,0.2,6661,33305,Small,41.13953202
437,11890,"Bushnell, FL",3500,28.6647222,-82.1130556,1650,350,5.75,10.25,35.875,0.2,0,0.2,0.2,1114,5570,Small,28.66710952
1050,28624,"Fairdale, PA",4166,39.8869444,-79.9683333,4407.75,375,12.25,7.75,32.2865,0.2,0,0.2,0.2,1780,8900,Small,39.88697034
2425,65917,"Orosi, CA",15150,36.545,-119.2863889,41198,500,83.25,5.5,83.325,0.18,0,0.18,0.18,3114,17300,Small,36.55439981
1941,53146,"Madison, SD",6174,44.0061111,-97.1136111,1130,400,3.25,8,49.392,0.18,0,0.18,0.18,2543,14127.77778,Small,44.00787806
121,3365,"Ashland, MO",3527,38.7744444,-92.2569444,7360,720,11,7.9,27.8633,0.18,0,0.18,0.18,1423,7905.555556,Small,38.77959368
3580,97912,"Yreka, CA",7598,41.7355556,-122.6333333,3151,300,10.5,4,30.392,0.18,0,0.18,0.18,3118,17322.22222,Small,41.73815594
2035,55750,"Maybrook, NY",2959,41.4838889,-74.2180556,300105,156.25,494.375,9.6025,28.4137975,0.18,0,0.18,0.18,1110,6166.666667,Small,41.49326707
2956,81820,"Sidney, NE",6373,41.1427778,-102.9775,3375,300,14.5,10.5,66.9165,0.18,0,0.18,0.18,2880,16000,Small,41.14788366
2679,73018,"Quincy, FL",9292,30.5869444,-84.5833333,8700,580,16.6,4.9,45.5308,0.18,0,0.18,0.18,3356,18644.44444,Small,30.5869641
3290,89947,"Valatie, NY",5336,42.4133333,-73.6736111,21228.88889,555.5555556,41.88888889,5.444444444,29.05155556,0.18,0,0.18,0.18,2222,12344.44444,Small,42.41671889
1070,29224,"Farmington, ME",3819,44.6705556,-70.1516667,2300,200,12,4,15.276,0.18,0,0.18,0.18,1348,7488.888889,Small,44.67418282
272,7327,"Berryville, VA",4277,39.1516667,-77.9825,2500,200,12.5,9,38.493,0.18,0,0.18,0.18,1515,8416.666667,Small,39.15991585
3091,84385,"Stanwood, WA",6289,48.2413889,-122.3694444,7754.166667,816.6666667,10.08333333,6.416666667,40.35441667,0.18,0,0.18,0.18,2409,13383.33333,Small,48.24929444
2672,72721,"Pulaski, WI",3363,44.6722222,-88.2425,5908.333333,500,12.83333333,4.333333333,14.573,0.18,0,0.18,0.18,1411,7838.888889,Small,44.67450827
3079,77851,"St. Marys, OH",9373,40.54227,-84.389396,1736,440,4.6,11,103.103,0.18,0,0.18,0.18,3623,20127.77778,Small,40.54804464
2730,74584,"Richlands, VA",9588,37.0930556,-81.7938889,1563,430.7692308,3.846153846,3.769230769,36.13938462,0.18,0,0.18,0.18,4094,22744.44444,Small,37.09512061
273,7354,"Bethany, MO",2652,40.2656,-94.0339,700,300,2.5,3.5,9.282,0.18,0,0.18,0.18,1060,5888.888889,Small,40.2726949
1628,44290,"Kelseyville, CA",3277,38.9780556,-122.8383333,3712.333333,466.6666667,10,15,49.155,0.18,0,0.18,0.18,1119,6216.666667,Small,38.98685988
1909,51769,"Lovington, NM",11592,32.9438889,-103.3480556,2800,650,5,9.25,107.226,0.18,0,0.18,0.18,3518,19544.44444,Small,32.94805895
714,19612,"Conneaut, OH",14109,41.9475,-80.5544444,7168.75,750,11.25,11.25,158.72625,0.18,0,0.18,0.18,5298,29433.33333,Small,41.95674803
3072,77716,"St. Joseph, IL",5047,40.111701,-88.041705,2500,200,13,6,30.282,0.18,0,0.18,0.18,1828,10155.55556,Small,40.11333081
1861,50446,"Littleton, NH",3518,44.3061111,-71.7705556,2300,200,12,4,14.072,0.18,0,0.18,0.18,1635,9083.333333,Small,44.30995501
3384,92470,"Watchtower, NY",3936,43.051538,-76.228339,2875,600,5.5,10.5,41.328,0.18,0,0.18,0.18,716,3977.777778,Small,43.05321426
1521,41360,"Ingleside--Aransas Pass, TX",16522,27.9091667,-97.1497222,10655.53846,846.1538462,13.38461538,3.846153846,63.54615385,0.18,0,0.18,0.18,5806,32255.55556,Small,27.91236181
2720,74206,"Rensselaer, IN",6048,40.9366667,-87.1508333,2375,300,8.5,4.5,27.216,0.18,0,0.18,0.18,2381,13227.77778,Small,40.93846786
1209,33031,"Georgetown, SC",12320,33.3766667,-79.2947222,966.6666667,300,3.666666667,1.333333333,16.42666667,0.18,1,-0.82,-0.41,4676,25977.77778,Small,33.38037165
3219,88111,"Toppenish, WA",14512,46.3775,-120.3075,6083.333333,400,14.66666667,7.833333333,113.6773333,0.18,0,0.18,0.18,3872,21511.11111,Small,46.38148702
1434,39025,"Hilmar-Irwin, CA",4852,37.3969444,-120.8488889,10606.25,500,23.5,5,24.26,0.18,0,0.18,0.18,1586,8811.111111,Small,37.40075369
622,17290,"Clarksville, AR",7313,35.4713889,-93.4663889,1600,720,2.4,3,21.939,0.18,0,0.18,0.18,2922,16233.33333,Small,35.47222012
191,5275,"Barrow, AK",3835,71.2905556,-156.7886111,7754.166667,816.6666667,10.08333333,6.416666667,24.60791667,0.18,0,0.18,0.18,1138,6322.222222,Small,71.29919447
2246,60814,"Muscatine, IA",25342,41.4244444,-91.0430556,37201,800,50.375,8.125,205.90375,0.18,0,0.18,0.18,10048,55822.22222,Small,41.43010716
630,17452,"Clearfield, PA",10903,41.0272222,-78.4394444,9175.833333,866.6666667,10.83333333,14,152.642,0.18,0,0.18,0.18,4778,26544.44444,Small,41.03600582
174,4762,"Baldwin, WI",5831,44.9666667,-92.3741667,1702.857143,600,3.142857143,7.428571429,43.316,0.18,0,0.18,0.18,2300,12777.77778,Small,44.97186909
2570,69751,"Pittsfield, ME",2523,44.7825,-69.3838889,2300,200,12,4,10.092,0.18,0,0.18,0.18,828,4600,Small,44.78782216
891,24499,"Douglas, AZ",17673,31.3444444,-109.5447222,23490.7619,142.8571429,40.57142857,4.450476191,78.65326571,0.18,0,0.18,0.18,5133,28516.66667,Small,31.35151054
3131,85573,"Sultan, WA",7982,47.8627778,-121.8152778,7754.166667,816.6666667,10.08333333,6.416666667,51.21783333,0.18,3,-2.82,-0.705,2997,16650,Small,47.86993844
2568,69724,"Pittsfield, IL",4550,39.6077778,-90.805,3012.5,1000,3.25,9.083333333,41.32916667,0.18,0,0.18,0.18,1953,10850,Small,39.60899991
1229,33679,"Globe, AZ",13515,33.3941667,-110.7858333,23490.7619,142.8571429,40.57142857,4.450476191,60.14818571,0.18,0,0.18,0.18,5371,29838.88889,Small,33.40073328
1837,49744,"Ligonier, PA",3314,40.2430556,-79.2377778,10437.83333,866.6666667,11.33333333,18,59.652,0.18,0,0.18,0.18,1465,8138.888889,Small,40.24604901
1200,32788,"Geneseo, NY",8329,42.7958333,-77.8172222,35908.33333,733.3333333,51,5.833333333,48.58583333,0.18,0,0.18,0.18,1936,10755.55556,Small,42.80558635
90,2590,"Annandale, MN",3262,45.2627778,-94.1241667,4944.444444,422.2222222,12.22222222,6.111111111,19.93444444,0.18,2,-1.82,-0.606666667,1329,7383.333333,Small,45.27032505
490,13402,"Canton, SD",2679,43.3008333,-96.5925,8481.666667,800,14.55555556,6.222222222,16.66933333,0.18,0,0.18,0.18,1207,6705.555556,Small,43.30293006
2265,61327,"Natchez, MS--LA",28199,31.5602778,-91.4030556,2173,883.3333333,2.75,5.75,162.14425,0.18,0,0.18,0.18,10965,60916.66667,Small,31.56422195
197,5437,"Bastrop, LA",13979,32.7561111,-91.8722222,4438.727273,854.5454545,5.272727273,3.727272727,52.10354545,0.18,0,0.18,0.18,5132,28511.11111,Small,32.75778023
2818,77027,"Sabetha, KS",2526,39.9022222,-95.8005556,1066.666667,466.6666667,3,12,30.312,0.18,0,0.18,0.18,1024,5688.888889,Small,39.91133116
2926,80985,"Shamokin--Mount Carmel, PA",30185,40.7969444,-76.4122222,3000,500,6.5,8,241.48,0.18,0,0.18,0.18,12664,70355.55556,Small,40.80170881
1086,29656,"Fernley, NV",18979,39.6080556,-119.2508333,20514.8125,156.25,33.5,6.166875,117.0411206,0.18,0,0.18,0.18,6501,36116.66667,Small,39.6084536
1194,32637,"Garrettsville, OH",6150,41.2841667,-81.0966667,32475,300,110,6.5,39.975,0.18,0,0.18,0.18,1911,10616.66667,Small,41.29131291
1695,45829,"LaBelle--Port LaBelle, FL",12054,26.76327,-81.44479,26070,620,47,4.4,53.0376,0.18,0,0.18,0.18,3756,20866.66667,Small,26.76799474
2514,68266,"Pecos, TX",11785,31.4227778,-103.4927778,1733.333333,266.6666667,7.666666667,15,176.775,0.18,0,0.18,0.18,2528,14044.44444,Small,31.42407704
852,23338,"Deming, NM",14903,32.2686111,-107.7580556,2550,1100,2.5,11,163.933,0.18,0,0.18,0.18,5034,27966.66667,Small,32.27591522
471,12862,"Cambridge, OH",15232,40.0311111,-81.5886111,2375,300,8.5,4,60.928,0.18,0,0.18,0.18,6611,36727.77778,Small,40.03738658
1426,38755,"Highland, IL",11525,38.7394444,-89.6711111,31190,280,110.6,5.2,59.93,0.18,0,0.18,0.18,4507,25038.88889,Small,38.74693245
1241,33922,"Goodland, KS",4553,39.3508333,-101.7097222,1064.666667,466.6666667,2.666666667,9,40.977,0.16,0,0.16,0.16,2143,13393.75,Small,39.35675611
1501,40861,"Huron, SD",12637,44.3633333,-98.2138889,1977.5,500,4.5,22.25,281.17325,0.16,0,0.16,0.16,5484,34275,Small,44.36838963
110,3115,"Arkadelphia, AR",10491,34.1208333,-93.0536111,1633.333333,700,2.5,3,31.473,0.16,0,0.16,0.16,3413,21331.25,Small,34.12962374
1578,43064,"Jersey Shore, PA",9606,41.2019444,-77.2647222,2833.333333,800,3.666666667,10,96.06,0.16,0,0.16,0.16,3803,23768.75,Small,41.20655119
770,21205,"Crockett, TX",6292,31.3180556,-95.4563889,1260,520,2.8,4.2,26.4264,0.16,0,0.16,0.16,2173,13581.25,Small,31.32541874
982,26912,"Elko New Market, MN",3908,44.5730556,-93.3533333,94235.5,156.25,158.125,4.489375,17.5444775,0.16,0,0.16,0.16,1191,7443.75,Small,44.57729193
3172,86653,"Taos, NM",13686,36.4072222,-105.5725,26946.8125,156.25,44.0625,2.986875,40.87837125,0.16,0,0.16,0.16,5848,36550,Small,36.41536686
1018,27820,"Escalon, CA",7157,37.7975,-120.9955556,10606.25,500,23.5,5,35.785,0.16,0,0.16,0.16,2637,16481.25,Small,37.79940094
2829,78202,"Salem, OH",18617,40.9008333,-80.8569444,17915.38462,861.5384615,24.15384615,5.230769231,97.38123077,0.16,0,0.16,0.16,7635,47718.75,Small,40.90426352
1574,42913,"Jefferson, OH",3205,41.7386111,-80.77,7168.75,750,11.25,11.25,36.05625,0.16,0,0.16,0.16,1315,8218.75,Small,41.74174293
1058,28860,"Fairmont, NC",2507,34.4966667,-79.1144444,1983.333333,466.6666667,5.5,3.833333333,9.610166667,0.16,0,0.16,0.16,955,5968.75,Small,34.49691637
3427,93673,"Wellington, CO",6224,40.7038889,-105.0080556,800,400,2,6,37.344,0.16,0,0.16,0.16,2120,13250,Small,40.70832641
1719,46652,"Lake Conroe Northshore, TX",2547,30.385629,-95.540458,2275,300,8.25,7.25,18.46575,0.16,0,0.16,0.16,1025,6406.25,Small,30.38949966
184,5059,"Bardstown, KY",18702,37.8091667,-85.4669444,2762.5,500,6.25,7.25,135.5895,0.16,0,0.16,0.16,7522,47012.5,Small,37.81819909
1987,54334,"Marble Falls, TX",6131,30.5780556,-98.2725,1012.5,400,2.75,10.5,64.3755,0.16,0,0.16,0.16,2446,15287.5,Small,30.58418478
1500,40834,"Huron, CA",6754,36.2027778,-120.1019444,6351.75,700,10,7.75,52.3435,0.16,0,0.16,0.16,1563,9768.75,Small,36.21098921
1320,35987,"Gun Lake, MI",2660,43.8519444,-85.0052778,4046.666667,466.6666667,11,14.66666667,39.01333333,0.16,0,0.16,0.16,1125,7031.25,Small,43.85645085
868,23878,"Devils Lake, ND",7444,48.1127778,-98.8647222,3533.333333,266.6666667,12.66666667,6.333333333,47.14533333,0.16,0,0.16,0.16,3137,19606.25,Small,48.11775879
943,25930,"Eaton, CO",4392,40.5302778,-104.7108333,4550,200,23,8.5,37.332,0.16,0,0.16,0.16,1612,10075,Small,40.53760951
2838,78472,"Saltillo, MS",4303,34.3763889,-88.6816667,8135.714286,914.2857143,9.285714286,7.285714286,31.35042857,0.16,0,0.16,0.16,1692,10575,Small,34.3773791
605,16642,"Chittenango, NY",5083,43.045,-75.8669444,2875,600,5.5,10.5,53.3715,0.16,0,0.16,0.16,1925,12031.25,Small,43.0451228
1325,36109,"Guymon, OK",11338,36.6827778,-101.4811111,1050,333.3333333,3.333333333,3.666666667,41.57266667,0.16,0,0.16,0.16,3873,24206.25,Small,36.68652712
1622,44128,"Kayenta, AZ",4688,36.7277778,-110.2538889,2560,880,3.4,5,23.44,0.16,0,0.16,0.16,1121,7006.25,Small,36.73669999
1057,28846,"Fairmont, MN",9578,43.6522222,-94.4608333,1388.333333,466.6666667,3,12,114.936,0.16,0,0.16,0.16,4135,25843.75,Small,43.65241225
763,21016,"Creston, IA",7617,41.0586111,-94.3611111,700,300,2.5,3.5,26.6595,0.16,0,0.16,0.16,3221,20131.25,Small,41.06084792
2762,75502,"Robertsdale, AL",7601,30.5536111,-87.7119444,7688.333333,911.1111111,9,5.555555556,42.22777778,0.16,0,0.16,0.16,2802,17512.5,Small,30.55963735
1749,47233,"Lake Wildwood, CA",7096,40.4002778,-123.0530556,3151,300,10.5,4,28.384,0.16,0,0.16,0.16,3268,20425,Small,40.4060868
1975,54037,"Manning, SC",4998,33.695,-80.2111111,966.6666667,300,3.666666667,1.333333333,6.664,0.16,0,0.16,0.16,1815,11343.75,Small,33.69947615
2353,63892,"North Webster, IN",3662,39.9033333,-84.9452778,1266.666667,433.3333333,3.333333333,3.833333333,14.03766667,0.16,2,-1.84,-0.613333333,1805,11281.25,Small,39.90480448
3392,92647,"Watertown, MN",4185,44.9636111,-93.8469444,1190,300,4,11,46.035,0.16,0,0.16,0.16,1649,10306.25,Small,44.97050607
1755,47287,"Lamar, CO",7796,38.0872222,-102.6202778,3698.333333,466.6666667,8.583333333,5.25,40.929,0.16,0,0.16,0.16,3009,18806.25,Small,38.09275302
776,21340,"Crossett, AR",7835,33.1280556,-91.9611111,4438.727273,854.5454545,5.272727273,3.727272727,29.20318182,0.16,0,0.16,0.16,3138,19612.5,Small,33.13072321
3003,82913,"Somerset, MI",2910,42.0483333,-84.3766667,2466.666667,400,7,3.666666667,10.67,0.16,0,0.16,0.16,1215,7593.75,Small,42.0553839
3428,93700,"Wellington, KS",7783,37.2652778,-97.3713889,20320.6875,156.25,33.5,3.68875,28.70954125,0.16,0,0.16,0.16,2945,18406.25,Small,37.26730241
2306,63163,"New Ulm, MN",13367,44.3125,-94.4602778,1388.333333,466.6666667,3,12,160.404,0.16,0,0.16,0.16,5751,35943.75,Small,44.31740318
3361,91756,"Ware, MA",9146,42.2597222,-72.2402778,26710,550,49.4375,9.1875,84.028875,0.16,0,0.16,0.16,3897,24356.25,Small,42.26547831
847,23176,"Delphos, OH",7440,40.8433333,-84.3416667,1841.25,700,3,9,66.96,0.16,0,0.16,0.16,3083,19268.75,Small,40.84637273
1812,48934,"Leitchfield, KY",6802,37.48,-86.2938889,750,200,4,6,40.812,0.16,0,0.16,0.16,2535,15843.75,Small,37.4880667
97,2791,"Arab, AL",8012,34.3180556,-86.4958333,1600,400,4,4,32.048,0.16,0,0.16,0.16,3118,19487.5,Small,34.32502206
127,3493,"Ashville, OH",6222,39.7155556,-82.9530556,42830.25,156.25,70.1875,3.75125,23.3402775,0.16,0,0.16,0.16,2214,13837.5,Small,39.72203798
1851,50149,"Linton, IN",5822,39.0347222,-87.1658333,937.5,400,2.833333333,8.333333333,48.51666667,0.16,0,0.16,0.16,2465,15406.25,Small,39.03625305
3128,85465,"Sullivan, MO",9114,38.2080556,-91.1602778,2653.846154,676.9230769,4.384615385,8.846153846,80.62384615,0.16,0,0.16,0.16,3621,22631.25,Small,38.21603824
2134,57952,"Mobridge, SD",3457,45.5372222,-100.4275,1695,200,8,34,117.538,0.16,0,0.16,0.16,1518,9487.5,Small,45.53866922
1529,41644,"Iowa Park, TX",6285,33.9513889,-98.6683333,600,200,3,9.5,59.7075,0.16,0,0.16,0.16,2425,15156.25,Small,33.9586793
212,5896,"Bay City, TX",18745,26.3327778,-97.4391667,10655.53846,846.1538462,13.38461538,3.846153846,72.09615385,0.16,0,0.16,0.16,6676,41725,Small,26.33980173
3262,89254,"Twin Lakes, VA",3191,37.112521,-77.897104,20033.75,500,41.25,4.083333333,13.02991667,0.16,0,0.16,0.16,1048,6550,Small,37.11523758
2947,81604,"Sheridan, WY",18786,44.7972222,-106.9555556,816.6666667,200,4,11.33333333,212.908,0.16,0,0.16,0.16,7921,49506.25,Small,44.80499869
663,18370,"Cochran, GA",6324,32.3866667,-83.3547222,5066.666667,555.5555556,9.888888889,5.777777778,36.53866667,0.16,0,0.16,0.16,1752,10950,Small,32.39368653
1302,35515,"Greenwich, NY",2551,43.0905556,-73.4991667,3450,300,12.5,10.5,26.7855,0.16,0,0.16,0.16,1159,7243.75,Small,43.09475785
2563,69616,"Piqua, OH",21104,40.1447222,-84.2425,3577.5,1020,4.4,8.1,170.9424,0.16,0,0.16,0.16,8908,55675,Small,40.14865828
1835,49690,"Liberty, TX",5801,30.0577778,-94.7952778,69809.72222,145.8333333,125.9444444,2.577222222,14.95046611,0.16,0,0.16,0.16,1950,12187.5,Small,30.06030014
2415,65728,"Orange City, IA",6842,43.0072222,-96.0580556,1003.75,250,4.5,18.75,128.2875,0.16,0,0.16,0.16,2236,13975,Small,43.01454722
1238,33841,"Gonzales, CA",8174,36.5066667,-121.4433333,10606.25,500,23.5,5,40.87,0.16,0,0.16,0.16,1909,11931.25,Small,36.5079028
460,12511,"California, MO",4181,38.6275,-92.5663889,7360,720,11,7.9,33.0299,0.16,0,0.16,0.16,1756,10975,Small,38.62879159
2096,57061,"Mifflinburg, PA",4363,40.9175,-77.0480556,4037.5,1000,4,10,43.63,0.16,0,0.16,0.16,1986,12412.5,Small,40.92113819
3275,89623,"Union Springs, AL",5307,32.1441667,-85.715,1347.714286,457.1428571,3.142857143,8.142857143,43.21414286,0.16,0,0.16,0.16,1193,7456.25,Small,32.15178014
1351,36823,"Hardyston Township West, NJ",2550,41.113704,-74.554051,300105,156.25,494.375,9.6025,24.486375,0.16,0,0.16,0.16,1061,6631.25,Small,41.11633147
2492,67645,"Parker, AZ--CA",4768,34.15,-114.2883333,6163.636364,472.7272727,13.54545455,6.727272727,32.07563636,0.16,0,0.16,0.16,2113,13206.25,Small,34.1507258
2886,79903,"Sayre--Waverly, PA--NY",17991,42.008408,-76.542543,5100,600,9,16,287.856,0.16,0,0.16,0.16,7590,47437.5,Small,42.0166973
1471,39997,"Hoosick Falls, NY",3592,42.9011111,-73.3519444,5652.9,380,15.6,5.9,21.1928,0.16,0,0.16,0.16,1341,8381.25,Small,42.90838481
173,4789,"Baldwin City, KS",4428,38.775,-95.1861111,2700,400,7.333333333,5,22.14,0.16,0,0.16,0.16,1629,10181.25,Small,38.78266277
2243,60760,"Murphysboro, IL",9661,37.7644444,-89.335,3060,400,8.571428571,5.285714286,51.06528571,0.16,0,0.16,0.16,4153,25956.25,Small,37.77182546
1555,42454,"Jaffrey, NH",3003,42.8138889,-72.0236111,2300,200,12,4,12.012,0.16,0,0.16,0.16,1108,6925,Small,42.8190535
95,2773,"Apple Valley, OH",4835,40.8655556,-80.9483333,17915.38462,861.5384615,24.15384615,5.230769231,25.29076923,0.16,0,0.16,0.16,2078,12987.5,Small,40.874098
2641,71884,"Prairie du Sac--Sauk City, WI",7733,43.2708333,-89.7219444,1625,600,3.5,5.5,42.5315,0.16,0,0.16,0.16,3161,19756.25,Small,43.28017802
2610,71128,"Port Hadlock-Irondale, WA",4305,48.0422222,-122.7713889,7754.166667,816.6666667,10.08333333,6.416666667,27.62375,0.16,7,-6.84,-0.855,1925,12031.25,Small,48.04623684
1630,44344,"Kenai, AK",4921,60.5544444,-151.2583333,7754.166667,816.6666667,10.08333333,6.416666667,31.57641667,0.16,0,0.16,0.16,1832,11450,Small,60.55534371
3333,91000,"Wabash, IN",10418,40.7977778,-85.8205556,1550,400,4.666666667,14.33333333,149.3246667,0.16,0,0.16,0.16,4319,26993.75,Small,40.79890853
903,24796,"DuBois, PA",11898,41.121012,-78.758326,9175.833333,866.6666667,10.83333333,14,166.572,0.16,0,0.16,0.16,5298,33112.5,Small,41.12554867
3164,86437,"Talladega, AL",13493,33.4358333,-86.1058333,4985.6,860,5.6,5.6,75.5608,0.16,0,0.16,0.16,4490,28062.5,Small,33.4369241
2479,67305,"Panama City Northeast, FL",5817,9,-80,13364.56522,713.0434783,20,6.217391304,36.16656522,0.16,0,0.16,0.16,1611,10068.75,Small,9.00177982
1299,35434,"Greenville, PA",10771,41.4044444,-80.3913889,8925,300,30,41,441.611,0.16,0,0.16,0.16,4335,27093.75,Small,41.40991689
2487,67510,"Paris, KY",11042,38.2097222,-84.2530556,750,200,4,9,99.378,0.16,0,0.16,0.16,4141,25881.25,Small,38.21589579
2862,78931,"Sanger, CA",26604,36.7080556,-119.555,32460.75,700,54,7.5,199.53,0.16,0,0.16,0.16,7148,44675,Small,36.71276373
231,6261,"Beecher, IL",4148,41.3405556,-87.6213889,140155.0833,156.25,233.6666667,3.181666667,13.19755333,0.16,0,0.16,0.16,1563,9768.75,Small,41.34389064
1739,46972,"Lake of the Woods, VA",9231,38.340171,-77.760752,8100,360,24.6,13.2,121.8492,0.16,0,0.16,0.16,3693,23081.25,Small,38.340331
1939,53065,"Madison, GA",4401,33.5955556,-83.4680556,1000,200,5,4,17.604,0.16,0,0.16,0.16,1560,9750,Small,33.60496613
370,9973,"Brenham, TX",15682,30.1666667,-96.3975,1328.571429,371.4285714,3.857142857,10.71428571,168.0214286,0.16,0,0.16,0.16,5130,32062.5,Small,30.16677778
3222,88219,"Torrington, WY",7155,42.065,-104.1811111,1150,200,5.666666667,13.66666667,97.785,0.16,0,0.16,0.16,3004,18775,Small,42.07431685
582,15994,"Cheraw, SC",8160,34.6975,-79.8836111,1350,300,5,7,57.12,0.16,0,0.16,0.16,3881,24256.25,Small,34.70159692
1028,28090,"Eufaula, AL--GA",9520,31.8911111,-85.1455556,4773,200,24,5,47.6,0.16,1,-0.84,-0.42,3604,22525,Small,31.90084842
2163,58708,"Monticello, AR",9505,33.6288889,-91.7908333,21125,500,44,3.75,35.64375,0.16,0,0.16,0.16,3703,23143.75,Small,33.63298144
1566,42778,"Jayuya, PR",11300,18.2205556,-66.5919444,7500,400,19,6,67.8,0.16,0,0.16,0.16,3409,21306.25,Small,18.22285908
2441,66268,"Othello, WA",11207,46.8261111,-119.1741667,7650,200,38.5,7,78.449,0.16,0,0.16,0.16,3164,19775,Small,46.83053259
1003,27469,"Emmett, ID",9192,43.8736111,-116.4983333,11628.57143,400,30,6.142857143,56.46514286,0.16,0,0.16,0.16,3472,21700,Small,43.87490599
748,20632,"Country Lakes, MD",2603,38.4055556,-76.7944444,342597.875,156.25,556.5652174,11.01416667,28.66987583,0.16,0,0.16,0.16,924,5775,Small,38.40608729
2298,62623,"New Martinsville, WV--OH",6138,39.6444444,-80.8577778,6000,1000,6.5,4.5,27.621,0.16,0,0.16,0.16,2443,15268.75,Small,39.65105323
1341,36568,"Hampshire, IL",4619,42.0977778,-88.5302778,8437.5,575,17.125,6.125,28.291375,0.16,0,0.16,0.16,1699,10618.75,Small,42.10754687
326,8812,"Bolivar, MO",9693,37.6144444,-93.4102778,19730.76923,800,28.07692308,3.076923077,29.82461538,0.16,0,0.16,0.16,3699,23118.75,Small,37.61504718
1260,34381,"Grandview, WA",18407,46.2511111,-119.9005556,7650,200,38.5,7,128.849,0.16,0,0.16,0.16,5804,36275,Small,46.2600698
2826,78121,"Salem, IN",6544,38.6055556,-86.1011111,1470,457.1428571,3.571428571,7.571428571,49.54742857,0.16,0,0.16,0.16,2620,16375,Small,38.61492566
