"UANUM","UANAME","Population","Latitude","Longitude","4 Week Rate","4 Week TRP","CPP","CPM"
13456,"Canyon, TX",13440,34.980277799999996,-101.9183333,1050.0,333.3333333333,3.3333333332999997,3.6666666667000003
13510,"Cape Coral, FL",530290,26.5625,-81.94972220000001,16800.0,575.0,32.625,5.625
13537,"Cape Girardeau, MO--IL",52900,37.305833299999996,-89.5180556,4200.0,620.0,7.3,8.0
13550,"Captain Cook, HI",4175,19.4969444,-155.9216667,114990.576923077,149.0384615385,193.88461538459998,3.4334615385
13564,"Carbondale, CO",7159,39.402222200000004,-107.21055559999999,1550.0,400.0,4.0,7.5
13591,"Carbondale, IL",67821,37.7272222,-89.2166667,3060.0,400.0,8.5714285714,5.2857142857
13618,"Carey, OH",3575,40.9525,-83.3825,1730.0,500.0,3.75,7.0
13645,"Caribou, ME",3974,46.860555600000005,-68.0125,2300.0,200.0,12.0,4.0
13699,"Carlinville, IL",5953,39.2797222,-89.8816667,3000.0,300.0,10.5,5.5
13753,"Carlisle, IA",3968,41.5008333,-93.49083329999999,36386.5625,156.25,59.5625,6.965
13807,"Carlsbad, NM",29839,32.42055560000001,-104.2283333,1733.3333333332998,266.6666666667,7.666666666699999,15.0
13821,"Carlton, OR",3178,45.294444399999996,-123.17527779999999,600.0,200.0,3.0,4.0
13834,"Carlyle, IL",4301,38.6102778,-89.3725,983.3333333333001,400.0,2.6666666667,7.0
13850,"Carmel Valley Village, CA",3122,36.4861111,-121.72277779999999,10606.25,500.0,23.5,5.0
13861,"Carmi, IL",5568,38.0908333,-88.15861109999999,14847.1904761905,1000.0,16.1428571429,5.1904761905
13915,"Caro, MI",5113,43.491111100000005,-83.3969444,4540.0,500.0,9.3333333333,9.3333333333
13969,"Carrizo Springs, TX",6050,28.5216667,-99.86027779999999,8518.75,1000.0,9.0,4.125
13996,"Carroll, IA",9984,42.0658333,-94.8666667,500.0,200.0,3.0,5.0
14023,"Carrollton, GA",42872,33.58,-85.0766667,1687.5,733.3333333333001,2.8333333332999997,6.666666666699999
14050,"Carrollton, KY",5165,38.680833299999996,-85.17944440000001,1127.1428571428999,457.1428571429,2.7142857143,7.0
14077,"Carrollton, MO",3296,39.3583333,-93.4955556,1437.5,575.0,3.125,12.0
14104,"Carrollton, OH",3498,40.5727778,-81.0858333,11470.0,1100.0,11.75,3.9
14158,"Carson City, NV",58079,39.163888899999996,-119.7663889,20514.8125,156.25,33.5,6.166875
14185,"Cartersville, GA",52477,34.165,-84.8,2078.5714285714002,714.2857142857001,3.1428571429,6.2857142857
14212,"Carthage, IL",2582,40.416388899999994,-91.1361111,2187.5,300.0,7.25,25.5
14266,"Carthage, MO",15496,37.1763889,-94.31,5717.2608695652,852.1739130435001,7.3043478261,5.0434782609
14239,"Carthage, MS",4478,32.7325,-89.53611109999999,15752.777777777801,911.1111111111001,17.888888888900002,4.0
14320,"Carthage, TN",3282,36.2522222,-85.9516667,2917.8571428571995,785.7142857142999,4.4285714286,4.0
14347,"Carthage, TX",6492,32.1572222,-94.33722220000001,953.3333333333001,400.0,2.0,6.333333333300001
14374,"Caruthersville, MO",5786,36.1930556,-89.6555556,1455.7142857142999,771.4285714286,2.2857142857,5.4285714286
14401,"Casa Grande, AZ",51331,32.8794444,-111.75666670000001,95000.0,300.0,332.5,8.5
14428,"Casey, IL",2834,39.2991667,-87.9925,2270.0,360.0,7.2,11.0
14455,"Cashmere, WA",4725,47.5225,-120.4686111,2668.75,825.0,3.0,3.375
14482,"Casper, WY",64548,42.8666667,-106.3125,5083.3333333333,400.0,13.0,10.0
14536,"Cassville, MO",4084,36.6769444,-93.8686111,5100.0,1000.0,5.25,7.25
14556,"Castle Dale, UT",2893,39.2122222,-111.0188889,8966.6666666667,266.6666666667,34.6666666667,6.666666666699999
14570,"Castle Rock, WA",2514,46.2752778,-122.9063889,46783.5,1100.0,46.7,2.1
14590,"Castroville, TX",4040,29.355555600000002,-98.8783333,29200.28125,156.25,47.78125,2.4753125
14644,"Catskill, NY",6453,42.2172222,-73.865,21228.888888888898,555.5555555556,41.8888888889,5.4444444444
14671,"Cazenovia, NY",3114,42.93,-75.8530556,2875.0,600.0,5.5,10.5
14698,"Cedar City, UT",33200,37.6775,-113.0611111,20065.6875,156.25,33.5,2.11125
14752,"Cedar Rapids, IA",177844,42.0083333,-91.64388890000001,10918.4615384615,938.4615384614999,12.2307692308,5.4615384615
14779,"Cedar Springs, MI",3579,43.2233333,-85.5513889,18370.0,440.0,45.0,5.2
14705,"Cedaredge, CO",3550,38.9016667,-107.9258333,2750.0,775.0,3.625,3.375
14806,"Cedartown, GA",12502,34.053611100000005,-85.255,1687.5,733.3333333333001,2.8333333332999997,6.666666666699999
14833,"Cedarville, OH",4041,39.7441667,-83.8086111,5083.3333333333,716.6666666666999,7.25,5.916666666699999
14860,"Celina, OH",11259,40.548888899999994,-84.5702778,1736.0,440.0,4.6,11.0
14887,"Center, TX",5234,31.795277799999997,-94.1788889,2000.0,836.3636363636,2.4545454545,4.0
14914,"Centerville, IA",5380,40.7341667,-92.87388890000001,3322.7272727273,1000.0,3.6363636364,13.090909090899999
14995,"Central City--Greenville, KY",9943,37.201111100000006,-87.1788889,2899.5,780.0,4.3,8.5
14968,"Central City, NE",2821,41.1158333,-98.00138890000001,3222.25,1000.0,3.25,5.0
15022,"Centralia, IL",17296,38.525,-89.1333333,983.3333333333001,400.0,2.6666666667,7.0
15049,"Centralia, MO",3813,39.2102778,-92.1377778,1718.1818181817998,509.09090909089997,3.7272727273000004,14.4545454545
15076,"Centralia, WA",39517,46.7163889,-122.95305559999998,151865.05,142.5,261.0,6.6745
15083,"Centre, AL",3707,34.1519444,-85.6788889,5721.6363636364,854.5454545455,6.9090909091,6.2727272727
15090,"Centreville, MD",4285,39.0416667,-76.0666667,122361.3125,156.25,205.6875,8.914375
15103,"Century, FL--AL",3321,30.973055600000006,-87.26388890000001,20907.1428571429,971.4285714286,22.0714285714,5.8571428571
15130,"Chadron, NE",5515,42.82944439999999,-102.9994444,3375.0,300.0,14.5,10.5
15157,"Chaffee, MO",2973,37.18,-89.655,4200.0,620.0,7.3,8.0
15184,"Chambersburg, PA",50887,39.9375,-77.6613889,5187.0,560.0,9.2,10.2
15211,"Champaign, IL",145361,40.1163889,-88.2433333,2500.0,200.0,13.0,6.0
15238,"Chandler, OK",2704,35.701666700000004,-96.8805556,1460.0,266.6666666667,6.666666666699999,6.333333333300001
15265,"Chanute, KS",9059,37.6791667,-95.4569444,895.8,360.0,3.2,6.2
15292,"Chaparral, NM",12328,32.0114,-106.5717,20832.0,1040.0,22.6,3.0
15319,"Chardon, OH",8028,41.6141667,-81.1491667,32475.0,300.0,110.0,6.5
15346,"Chariton, IA",3893,41.0138889,-93.3063889,36386.5625,156.25,59.5625,6.965
15373,"Charles City, IA",7706,43.0663889,-92.67222220000001,10918.4615384615,938.4615384614999,12.2307692308,5.4615384615
15600,"Charles Town--Ranson, WV",21019,39.295,-77.8608333,2500.0,200.0,12.5,9.0
15508,"Charleston--North Charleston, SC",548404,32.77638889999999,-79.9311111,4800.0,200.0,24.0,12.0
15400,"Charleston, IL",21810,39.4961111,-88.17611109999999,2270.0,360.0,7.2,11.0
15454,"Charleston, MO",5893,36.9208333,-89.35055559999999,1955.0,400.0,5.6,12.6
15427,"Charleston, MS",2930,34.006666700000004,-90.05666670000001,1602.75,400.0,4.25,17.0
15481,"Charleston, WV",153199,38.3497222,-81.6327778,3214.25,300.0,11.0,5.0
15535,"Charlestown, IN",6921,38.453055600000006,-85.6702778,1127.1428571428999,457.1428571429,2.7142857143,7.0
15562,"Charlestown, NH",2815,43.2386111,-72.425,2300.0,200.0,12.0,4.0
15589,"Charlestown, RI",2942,41.383055600000006,-71.6422222,3830.0,466.6666666667,8.3333333333,4.0
15616,"Charlevoix, MI",4179,45.3180556,-85.2583333,4046.6666666666997,466.6666666667,11.0,14.666666666700001
15643,"Charlotte, MI",12682,42.5636111,-84.8358333,10000.0,400.0,25.0,7.0
15670,"Charlotte, NC--SC",1249442,35.226944399999994,-80.8433333,1053.8461538462,476.9230769231,2.5384615385,4.6153846154
15724,"Charlottesville, VA",92359,38.029166700000005,-78.47694440000001,8100.0,360.0,24.6,13.2
15751,"Chase City, VA",2666,36.7991667,-78.45861109999998,944.0,480.0,2.0,12.2
15769,"Chatfield, MN",2604,43.845555600000004,-92.18888890000001,1702.8571428572,600.0,3.1428571429,7.4285714286
15805,"Chattahoochee, FL",5508,30.705,-84.8430556,8700.0,580.0,16.6,4.9
15832,"Chattanooga, TN--GA",381112,35.04555560000001,-85.30972220000001,7438.8888888889005,666.6666666666999,14.0,2.8888888889
15859,"Cheboygan, MI",4517,45.646944399999995,-84.4744444,3980.0,500.0,9.25,10.0
15886,"Checotah, OK",2572,35.47,-95.5227778,1575.0,250.0,6.5,8.75
15913,"Chelan, WA",5704,47.841111100000006,-120.01527779999999,2668.75,825.0,3.0,3.375
15940,"Chelsea, MI",5329,42.3180556,-84.0205556,4500.0,200.0,23.0,7.0
15967,"Cheney, WA",10569,47.4875,-117.57472220000001,14843.1818181818,727.2727272727001,22.2727272727,5.090909090899999
15994,"Cheraw, SC",8160,34.6975,-79.8836111,1350.0,300.0,5.0,7.0
16048,"Cherokee Village, AR",3443,33.2633333,-93.0538889,1828.0,600.0,3.0,8.0
16021,"Cherokee, IA",4662,42.749444399999994,-95.5513889,1003.75,250.0,4.5,18.75
16075,"Cherryville, NC",6340,35.3786111,-81.3791667,1053.8461538462,476.9230769231,2.5384615385,4.6153846154
16102,"Chesapeake Beach, MD",23700,38.686111100000005,-76.535,342597.875,156.25,556.5652173912999,11.014166666700001
16140,"Chesnee, SC",3003,35.1483333,-81.86111109999999,3712.5,300.0,13.0,4.0
16156,"Chester, IL",8450,37.913611100000004,-89.8219444,4200.0,620.0,7.3,8.0
16171,"Chester, NY",5691,41.3625,-74.2716667,300105.0,156.25,494.375,9.6025
16183,"Chester, SC",9351,34.7047222,-81.2144444,1053.8461538462,476.9230769231,2.5384615385,4.6153846154
16210,"Chestertown, MD",7153,39.2088889,-76.0669444,122361.3125,156.25,205.6875,8.914375
16223,"Chetek, WI",2830,45.3141667,-91.6508333,1702.8571428572,600.0,3.1428571429,7.4285714286
16237,"Cheyenne, WY",73588,41.14,-104.8197222,800.0,400.0,2.0,6.0
16264,"Chicago, IL--IN",8608208,41.85,-87.65,140155.083333333,156.25,233.6666666667,3.1816666667
16291,"Chickasha, OK",15739,35.0525,-97.93611109999999,7400.0,533.3333333333001,14.333333333299999,19.3333333333
16318,"Chico, CA",98176,39.7286111,-121.8363889,6363.0,400.0,16.0,4.0
16372,"Childress, TX",4707,34.4263889,-100.20361109999999,600.0,200.0,3.0,9.5
16426,"Chillicothe, MO",9633,39.7952778,-93.5522222,1437.5,575.0,3.125,12.0
16453,"Chillicothe, OH",32263,39.3330556,-82.9825,2867.1666666666997,433.3333333333,7.333333333300001,9.6666666667
16480,"Chilton, WI",3590,44.0288889,-88.16277779999999,4956.25,500.0,11.0,4.9166666667
16534,"Chinle, AZ",3407,36.154444399999996,-109.55194440000001,2560.0,880.0,3.4,5.0
16561,"Chino Valley, AZ",10783,34.7575,-112.45305559999998,95000.0,300.0,332.5,8.5
16588,"Chipley, FL",3846,30.781666700000002,-85.5386111,17884.0,500.0,36.125,17.0
16615,"Chisholm, MN",4622,47.4891667,-92.8836111,7824.285714285699,600.0,13.4285714286,5.5
16642,"Chittenango, NY",5083,43.045,-75.86694440000001,2875.0,600.0,5.5,10.5
16696,"Chowchilla, CA",11843,37.1230556,-120.25916670000001,8432.0,800.0,10.833333333299999,8.0
16777,"Christopher, IL",3610,37.9725,-89.05333329999999,3060.0,400.0,8.5714285714,5.2857142857
16831,"Church Point, LA",4588,32.6608333,-92.2775,4438.727272727299,854.5454545455,5.2727272727,3.7272727273000004
16858,"Churchville, NY",3134,43.1041667,-77.88472220000001,35908.3333333333,733.3333333333001,51.0,5.833333333300001
16885,"Cincinnati, OH--KY--IN",1624827,39.161944399999996,-84.4569444,34800.0,500.0,72.0,3.75
16912,"Circleville, OH",14965,39.60055560000001,-82.9461111,2867.1666666666997,433.3333333333,7.333333333300001,9.6666666667
16939,"Cisco, TX",3658,32.3880556,-98.97888890000002,3502.0833333333003,766.6666666666999,5.25,3.3333333332999997
17047,"Clanton, AL",5785,32.8386111,-86.6294444,7073.333333333299,800.0,9.3333333333,10.0
17074,"Clare, MI",5597,43.819444399999995,-84.76861109999999,4046.6666666666997,466.6666666667,11.0,14.666666666700001
17101,"Claremont, NH",9598,43.3766667,-72.3472222,2300.0,200.0,12.0,4.0
17128,"Claremore, OK",25164,36.3125,-95.61583329999999,15211.7647058824,564.7058823529001,29.470588235300003,3.6470588235
17155,"Clarinda, IA",5415,40.741944399999994,-95.03805559999999,700.0,300.0,2.5,3.5
17182,"Clarion, IA",2639,42.7316667,-93.7327778,500.0,200.0,3.0,5.0
17209,"Clarion, PA",9373,41.214722200000004,-79.3855556,2855.0,760.0,4.0,8.8
17236,"Clarksburg, WV",43988,39.28055560000001,-80.3447222,2548.0,400.0,6.666666666699999,7.1111111111000005
17263,"Clarksdale, MS",17783,34.2,-90.5708333,1267.6666666667,533.3333333333001,2.8333333332999997,12.166666666700001
17290,"Clarksville, AR",7313,35.471388899999994,-93.46638890000001,1600.0,720.0,2.4,3.0
17317,"Clarksville, TN--KY",158655,36.5297222,-87.3594444,10055.3571428571,685.7142857143,16.428571428599998,6.0714285714
17344,"Clarksville, TX",3121,33.610555600000005,-95.0525,1195.0,600.0,2.6,6.4
17371,"Claxton, GA",4259,32.1613889,-81.9041667,1375.0,300.0,5.0,5.75
17398,"Clay Center, KS",4307,39.3769444,-97.1244444,1126.0,466.6666666667,2.6666666667,6.0
17420,"Clayton, GA",3372,34.8780556,-83.4011111,3625.0,500.0,8.25,4.5
17560,"Cle Elum, WA",3539,47.195555600000006,-120.93805559999998,2668.75,825.0,3.0,3.375
17506,"Clear Lake, IA",7944,43.1380556,-93.3791667,500.0,200.0,3.0,5.0
17452,"Clearfield, PA",10903,41.027222200000004,-78.4394444,9175.8333333333,866.6666666666999,10.833333333299999,14.0
17514,"Clearlake Riviera, CA",2806,34.0577778,-118.50055559999998,255338.125,156.25,417.2083333333,3.0004166667
17479,"Clearlake, CA",15944,38.9583333,-122.62527779999999,3712.3333333333003,466.6666666667,10.0,15.0
17524,"Clearwood, WA",2611,46.891667,-123.038362,151865.05,142.5,261.0,6.6745
17533,"Cleburne, TX",35122,32.3475,-97.38638890000001,50775.0,400.0,155.5,3.0
17625,"Cleveland, GA",4399,34.5969444,-83.7633333,3625.0,500.0,8.25,4.5
17641,"Cleveland, MS",15722,33.743888899999995,-90.7247222,1603.6666666667002,366.6666666667,5.0,11.666666666700001
17668,"Cleveland, OH",1780673,41.499444399999994,-81.69555559999999,110788.5625,156.25,182.25,6.158125
17695,"Cleveland, OK",3128,36.31,-96.46388890000001,15211.7647058824,564.7058823529001,29.470588235300003,3.6470588235
17722,"Cleveland, TN",66777,35.1594444,-84.8766667,1893.3333333332998,400.0,5.0,4.3333333333
17749,"Cleveland, TX",9960,30.341111100000003,-95.0852778,2275.0,300.0,8.25,7.25
17776,"Clewiston, FL",12833,26.753888899999996,-80.93388890000001,26070.0,620.0,47.0,4.4
17857,"Clifton Forge, VA",5311,37.8161111,-79.82472220000001,8490.277777777801,744.4444444444,12.6111111111,4.5555555556
17870,"Clifton Springs, NY",6444,41.0161111,-72.1597222,3830.0,466.6666666667,8.3333333333,4.0
17803,"Clifton, AZ",4508,33.0508333,-109.29555559999999,2142.8571428572,714.2857142857001,3.2857142857,10.714285714299999
17830,"Clifton, TX",3421,31.7822222,-97.57638890000001,1260.0,200.0,6.0,12.0
17938,"Clinton, IA--IL",32332,41.84444439999999,-90.18861109999999,4950.0,533.3333333333001,9.6666666667,6.333333333300001
17884,"Clinton, IL",8487,40.153611100000006,-88.9644444,4195.4545454546005,636.3636363636,8.0,7.0
17911,"Clinton, IN",6425,39.65694439999999,-87.39805559999999,5322.5,540.0,11.3,3.3
17965,"Clinton, MO",8740,38.3686111,-93.7780556,1500.0,425.0,4.125,7.375
17992,"Clinton, NC",9538,34.9977778,-78.3236111,3602.5,750.0,5.0,4.125
18019,"Clinton, OK",8426,35.515555600000006,-98.9669444,600.0,200.0,3.0,9.5
18046,"Clinton, SC",11176,34.4725,-81.88083329999999,3712.5,300.0,13.0,4.0
18100,"Clintonville, WI",4481,44.6205556,-88.76222220000001,1305.0,360.0,4.0,6.8
18127,"Cloquet, MN",12936,46.7216667,-92.4591667,7824.285714285699,600.0,13.4285714286,5.5
18154,"Clover, SC",6513,35.1111111,-81.2266667,1053.8461538462,476.9230769231,2.5384615385,4.6153846154
18181,"Cloverdale, CA",9166,38.805555600000005,-123.0161111,3712.3333333333003,466.6666666667,10.0,15.0
18208,"Clovis, NM",41570,34.4047222,-103.2047222,663.3333333333001,266.6666666667,2.3333333333,11.666666666700001
18235,"Clyde, OH",6039,41.3041667,-82.97527779999999,1416.0,440.0,3.6,5.0
18262,"Clyde, TX",3768,32.4058333,-99.4933333,3502.0833333333003,766.6666666666999,5.25,3.3333333332999997
18289,"Coalinga, CA",12702,36.1397222,-120.35916670000002,6351.75,700.0,10.0,7.75
18316,"Coamo, PR",38047,18.081944399999998,-66.3583333,7500.0,400.0,19.0,6.0
18343,"Cobleskill, NY",5618,42.6777778,-74.4858333,21228.888888888898,555.5555555556,41.8888888889,5.4444444444
18370,"Cochran, GA",6324,32.3866667,-83.35472220000001,5066.6666666667,555.5555555556,9.8888888889,5.7777777778
18383,"Coco--Salinas, PR",22102,17.9794444,-66.2983333,7500.0,400.0,19.0,6.0
18397,"Cody, WY",9338,44.52638889999999,-109.05583329999999,3361.0,280.0,12.8,5.0
18424,"Coeburn, VA",3179,36.9438889,-82.4641667,8906.0666666667,400.0,23.4,3.4
18451,"Coeur d'Alene, ID",98378,47.677683,-116.78046599999999,14843.1818181818,727.2727272727001,22.2727272727,5.090909090899999
18478,"Coffeyville, KS--OK",10909,37.0372222,-95.6161111,15211.7647058824,564.7058823529001,29.470588235300003,3.6470588235
18505,"Cokato, MN",4244,45.0758333,-94.1897222,1190.0,300.0,4.0,11.0
18532,"Colby, KS",5463,39.3958333,-101.0519444,1064.6666666667,466.6666666667,2.6666666667,9.0
18559,"Colchester, CT",10098,41.5755556,-72.3325,3830.0,466.6666666667,8.3333333333,4.0
18586,"Cold Spring, MN",4324,45.4558333,-94.4286111,4944.4444444445,422.2222222222,12.222222222200001,6.1111111111000005
18613,"Cold Spring, NY",3276,41.42,-73.955,300105.0,156.25,494.375,9.6025
18667,"Coldwater, MI",16876,41.9402778,-85.0005556,1466.6666666667002,400.0,4.0,6.666666666699999
18680,"Coldwater, OH",4473,40.4797222,-84.6283333,1736.0,440.0,4.6,11.0
18694,"Coleman, TX",4310,31.8272222,-99.42611109999999,3502.0833333333003,766.6666666666999,5.25,3.3333333332999997
18712,"Colfax, CA",3144,39.1008333,-120.95222220000001,72659.7083333333,156.25,119.5,3.6733333333
18721,"Colfax, WA",2720,46.8802778,-117.3633333,1360.0,500.0,2.75,6.0
18748,"College Station--Bryan, TX",171345,30.6741667,-96.36972220000001,5600.0,342.8571428571,18.571428571400002,7.5714285714
18760,"Collinsville, OK",4248,36.3644444,-95.8386111,15211.7647058824,564.7058823529001,29.470588235300003,3.6470588235
18775,"Colonial Beach, VA",3693,38.2544444,-76.96388890000001,342597.875,156.25,556.5652173912999,11.014166666700001
18802,"Colorado City, AZ--UT",8233,36.9902778,-112.975,6163.6363636364,472.72727272730003,13.5454545455,6.7272727273
18829,"Colorado City, TX",5948,26.3327778,-97.4391667,10655.5384615385,846.1538461538,13.3846153846,3.8461538462
18856,"Colorado Springs, CO",559409,38.8338889,-104.8208333,13625.0,528.5714285714,25.785714285700003,4.7857142857
19018,"Columbia City, IN",9225,41.1572222,-85.4883333,850.0,200.0,4.0,10.0
19045,"Columbia Falls, MT",6029,48.3725,-114.18055559999999,1116.6666666667,333.3333333333,3.6666666667000003,4.0
18883,"Columbia, KY",4579,37.1027778,-85.3063889,750.0,200.0,4.0,6.0
18937,"Columbia, MO",124748,38.951666700000004,-92.3338889,7360.0,720.0,11.0,7.9
18910,"Columbia, MS",7294,31.2516667,-89.8375,1312.5,300.0,4.5,8.0
18964,"Columbia, SC",549777,34.000555600000006,-81.035,20191.0714285714,885.7142857142999,23.5,3.6428571429
18991,"Columbia, TN",34965,35.615,-87.03527779999999,2712.5,700.0,4.5,14.75
19060,"Columbiana, AL",2642,33.17805560000001,-86.60722220000001,34889.3333333333,777.7777777778,40.777777777800004,4.6666666667
19072,"Columbiana, OH",8101,40.8883333,-80.6941667,17915.3846153846,861.5384615385001,24.1538461538,5.2307692308
19315,"Columbus AFB, MS",3140,33.635698,-88.435542,5096.5,1000.0,5.625,9.375
19099,"Columbus, GA--AL",253602,32.4608333,-84.98777779999999,4773.0,200.0,24.0,5.0
19126,"Columbus, IN",54933,39.2013889,-85.92138890000001,2783.3333333333003,266.6666666667,11.333333333299999,11.333333333299999
19153,"Columbus, KS",3272,37.1691667,-94.84388890000001,895.8,360.0,3.2,6.2
19180,"Columbus, MS",31174,33.4955556,-88.4272222,5096.5,1000.0,5.625,9.375
19207,"Columbus, NE",22106,41.4297222,-97.3680556,807.25,500.0,1.75,5.25
19234,"Columbus, OH",1368035,39.961111100000004,-82.99888890000001,42830.25,156.25,70.1875,3.75125
19261,"Columbus, TX",4176,29.706388899999997,-96.53944440000001,1328.5714285714,371.4285714286,3.8571428571,10.714285714299999
19288,"Columbus, WI",6623,43.338055600000004,-89.01527779999999,2050.0,400.0,6.0,6.833333333300001
19342,"Colusa, CA",6791,39.2144444,-122.00833329999999,6363.0,400.0,16.0,4.0
19369,"Colville, WA",4966,48.5466667,-117.90444440000002,14843.1818181818,727.2727272727001,22.2727272727,5.090909090899999
19396,"Comanche, TX",3988,31.8972222,-98.6033333,5508.9285714286,642.8571428571,9.785714285700001,2.3571428571
19423,"Comfort, TX",2653,29.9675,-98.90472220000001,2400.0,200.0,12.0,36.0
19450,"Commerce, GA",6624,34.203888899999995,-83.4572222,1000.0,200.0,5.0,4.0
19477,"Commerce, TX",7717,33.2469444,-95.89972220000001,1195.0,600.0,2.6,6.4
19504,"Concord, CA",615968,37.978055600000005,-122.03,114990.576923077,149.0384615385,193.88461538459998,3.4334615385
19558,"Concord, NC",214881,35.4086111,-80.5797222,35100.0,766.6666666666999,54.3333333333,3.8333333332999997
19531,"Concord, NH",42611,43.2080556,-71.53805559999999,2300.0,200.0,12.0,4.0
19585,"Concordia, KS",5340,39.5708333,-97.6622222,2013.25,1000.0,2.25,6.0
19597,"Conesus Lake, NY",4858,42.785308,-77.71373100000001,35908.3333333333,733.3333333333001,51.0,5.833333333300001
19612,"Conneaut, OH",14109,41.9475,-80.55444440000001,7168.75,750.0,11.25,11.25
19666,"Connell, WA",4076,46.663611100000004,-118.86,7650.0,200.0,38.5,7.0
19693,"Connersville, IN",15347,39.6411111,-85.14111109999999,1266.6666666667,433.3333333333,3.3333333332999997,3.8333333332999997
19720,"Conrad, MT",2578,48.1702778,-111.9452778,2031.25,550.0,4.75,6.0
19755,"Conroe--The Woodlands, TX",239938,30.157777799999998,-95.4891667,69809.7222222222,145.8333333333,125.9444444444,2.5772222222
19774,"Constantine, MI",4074,41.841111100000006,-85.66861109999999,2700.0,300.0,10.0,4.0
19801,"Conway, AR",65277,35.0886111,-92.4419444,13892.0,740.0,20.7,3.5
19828,"Cookeville, TN",44207,36.1627778,-85.5016667,2917.8571428571995,785.7142857142999,4.4285714286,4.0
19882,"Coolidge, AZ",10919,32.9777778,-111.51694440000001,95000.0,300.0,332.5,8.5
19909,"Coopersville, MI",3951,43.063888899999995,-85.93472220000001,18370.0,440.0,45.0,5.2
19936,"Coos Bay, OR",31386,43.3666667,-124.21666670000002,600.0,200.0,3.0,4.0
19990,"Coquille, OR",4359,43.1772222,-124.1863889,600.0,200.0,3.0,4.0
20044,"Corcoran, CA",25516,36.0980556,-119.55944440000002,6351.75,700.0,10.0,7.75
20071,"Cordele, GA",12416,31.9633333,-83.7825,5066.6666666667,555.5555555556,9.8888888889,5.7777777778
20098,"Corinth, MS",12469,34.9341667,-88.5222222,2333.3333333333,755.5555555556,3.7777777778,9.8888888889
20125,"Corinth, NY",3995,43.2444444,-73.83277779999999,3450.0,300.0,12.5,10.5
20152,"Cornelia--Baldwin, GA",18578,34.4916667,-83.5375,3625.0,500.0,8.25,4.5
20179,"Corning, AR",3180,36.4077778,-90.5797222,1410.0,840.0,2.0,5.6
20206,"Corning, CA",8553,39.9277778,-122.1780556,6363.0,400.0,16.0,4.0
20233,"Corning, NY",20477,42.1427778,-77.055,5100.0,600.0,9.0,16.0
20247,"Corona de Tucson, AZ",5469,32.2216667,-110.9258333,23490.7619047619,142.8571428571,40.5714285714,4.4504761905
20287,"Corpus Christi, TX",320069,27.8002778,-97.39611109999998,10655.5384615385,846.1538461538,13.3846153846,3.8461538462
20314,"Corry, PA",6571,41.9202778,-79.6405556,2855.0,760.0,4.0,8.8
20341,"Corsicana, TX",22599,32.0952778,-96.46861109999999,1740.0,400.0,5.0,6.4
20368,"Cortez, CO",8380,37.3488889,-108.5852778,2750.0,775.0,3.625,3.375
20395,"Cortland, NY",27493,42.601111100000004,-76.1808333,2875.0,600.0,5.5,10.5
20422,"Corvallis, OR",62433,44.5647222,-123.26083329999999,600.0,200.0,3.0,4.0
20449,"Corydon, IN",5506,38.21194439999999,-86.1219444,2620.8333333333,800.0,3.3333333332999997,11.0
20476,"Coshocton, OH",11517,40.271944399999995,-81.85972220000001,2395.0,700.0,3.5,9.0
20503,"Cottage Grove, OR",11007,43.7977778,-123.05833329999999,600.0,200.0,3.0,4.0
20530,"Cottonport, LA",3631,30.983888899999997,-92.05333329999999,4952.7777777778,844.4444444444,7.2777777778,5.7222222222
20595,"Cottonwood--Verde Village, AZ",26650,34.694984999999996,-111.98205800000001,95000.0,300.0,332.5,8.5
20584,"Cottonwood, CA",4419,40.3858333,-122.27972220000001,3151.0,300.0,10.5,4.0
20611,"Cotulla, TX",3694,28.4366667,-99.23472220000001,8518.75,1000.0,9.0,4.125
20632,"Country Lakes, MD",2603,38.40555560000001,-76.7944444,342597.875,156.25,556.5652173912999,11.014166666700001
20665,"Covington, IN",2625,40.1416667,-87.3947222,1255.5555555556,511.1111111111,3.0,3.4444444444
20692,"Covington, OH",2727,40.1172222,-84.35388890000002,3577.5,1020.0,4.4,8.1
20719,"Covington, TN",8578,35.5641667,-89.6463889,1455.7142857142999,771.4285714286,2.2857142857,5.4285714286
20746,"Covington, VA",8430,37.7933333,-79.99416670000001,16781.25,500.0,34.75,3.75
20773,"Coxsackie, NY",6341,42.3508333,-73.80333329999999,21228.888888888898,555.5555555556,41.8888888889,5.4444444444
20800,"Cozad, NE",3863,40.8597222,-99.9869444,1064.6666666667,466.6666666667,2.6666666667,9.0
20827,"Craig, CO",10021,40.5152778,-107.54583329999998,950.0,200.0,4.5,9.5
20854,"Crane, TX",3907,31.3972222,-102.3497222,1611.4285714285998,342.8571428571,4.8571428570999995,11.142857142899999
20881,"Crawfordsville, IN",18012,40.0411111,-86.8744444,500.0,400.0,1.0,4.0
20890,"Crawfordville, FL",8342,30.175833299999997,-84.37527779999999,8700.0,580.0,16.6,4.9
20908,"Crescent City, CA",18976,41.756111100000005,-124.20055559999999,3151.0,300.0,10.5,4.0
20935,"Crescent City, FL",2812,29.43,-81.5108333,2250.0,400.0,6.0,8.0
20962,"Cresco, IA",3540,43.3813889,-92.1138889,10918.4615384615,938.4615384614999,12.2307692308,5.4615384615
